hospital_id,official_name_zh,filing_number,filing_status,identity_confirmation_status,english_name,english_review_status,approved_alias_count,pending_aliases_json,all_identity_fields_reviewed,source_url,accessed_at,scope
cnha-cfdi-f74b0977c0a8033331c6f39484a44938,贵州医科大学附属肿瘤医院,药临床机构备字2020000220,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f74ea228c0a8033330618b22fa0af884,北京丰台右安门医院,药临床机构备字2024000143,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f75fef0bc0a803337fd6ece95424d9e8,温州市中心医院,药临床机构备字2020000240,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-f75fef0bc0a803337fd6ece95424d9e8"", ""official_name"": ""温州市中心医院"", ""candidate_alias"": ""Wenzhou Cancer Hospital"", ""source_url"": ""https://ror.org/00w5h0n54"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-f75fef0bc0a803337fd6ece95424d9e8"", ""official_name"": ""温州市中心医院"", ""candidate_alias"": ""Wenzhou Central Hospital"", ""source_url"": ""https://ror.org/00w5h0n54"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-f75fef0bc0a803337fd6ece95424d9e8"", ""official_name"": ""温州市中心医院"", ""candidate_alias"": ""Wenzhou City Central Hospital"", ""source_url"": ""https://ror.org/00w5h0n54"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-f75fef0bc0a803337fd6ece95424d9e8"", ""official_name"": ""温州市中心医院"", ""candidate_alias"": ""Wenzhou No.6 People's Hospital"", ""source_url"": ""https://ror.org/00w5h0n54"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f7b9787cc0a80333410bf46e68b3757c,宁乡市人民医院,药临床机构备字2025000206,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f7be6604c0a80333389f78f25e869685,南华大学附属南华医院,药临床机构备字2020000921,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f7bf841fc0a803332a8b5ec13d108859,延安市人民医院,药临床机构备字2023000044,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f7c25d8dc0a8033333aad94325f05d04,黄山市人民医院,药临床机构备字2021000114,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f7c77046c0a803334e806c661d9bd22a,临泉县人民医院,药临床机构备字2024000007,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f7d75cfec0a803335ab3e7b65e61f103,上海市杨浦区中心医院（同济大学附属杨浦医院）,药临床机构备字2020000621,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f7ea5c59c0a8033343cf7178820373e9,玉林市妇幼保健院,药临床机构备字2024000131,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f7f99a08c0a803333ed756a9f0bcec39,河北一洲肿瘤医院,药临床机构备字2023000168,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f80e8b52c0a803334aa0b0a3f8cc60e1,吉安市中心人民医院,药临床机构备字2024000243,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f82e1793c0a803336a7b6a26bb8b2fd4,鞍山市肿瘤医院,药临床机构备字2022000197,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8468903c0a8033357740b0165fcdabf,常州市老年病医院(常州市第七人民医院),药临床机构备字2025000192,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f848c275c0a80333606227ad2e0affe3,仙居县人民医院,药临床机构备字2024000068,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f852b333c0a8033332db3c722c03518a,云南省文山壮族苗族自治州人民医院,药临床机构备字2025000054,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8537c5bc0a8033373ce2e9d1e4991ff,长沙经开医院,药临床机构备字2024000171,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8646fe5c0a803331597eb046f75df88,普宁华侨医院,药临床机构备字2026000126,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f86f78e8c0a8033379696154a0054268,松原吉林油田医院,药临床机构备字2024000124,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f875d55ec0a803337a922b80694de21a,江门市妇幼保健院,药临床机构备字2025000046,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f876a885c0a803331d6a1cc6b4748dad,北京华信医院（清华大学第一附属医院）,药临床机构备字2023000253,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,"[{""hospital_id"": ""cnha-cfdi-f876a885c0a803331d6a1cc6b4748dad"", ""official_name"": ""北京华信医院（清华大学第一附属医院）"", ""candidate_alias"": ""Beijing Hua Xin Hospital"", ""source_url"": ""https://ror.org/04k6zqn86"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-f876a885c0a803331d6a1cc6b4748dad"", ""official_name"": ""北京华信医院（清华大学第一附属医院）"", ""candidate_alias"": ""First Hospital of Tsinghua University"", ""source_url"": ""https://ror.org/04k6zqn86"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f87ae5c9c0a8033377ac8a877133c133,中国人民解放军总医院第六医学中心,药临床机构备字2020000456,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8833d0ac0a8033325cf71792e17cb05,浙江省嘉善县第一人民医院,药临床机构备字2023000187,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f88d48b5c0a803336f18516b60653f7c,云南省中医医院,药临床机构备字2020000499,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-f88d48b5c0a803336f18516b60653f7c"", ""official_name"": ""云南省中医医院"", ""candidate_alias"": ""Yunnan Provincial Hospital of Traditional Chinese Medicine"", ""source_url"": ""https://ror.org/01khc4e56"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8951c41c0a803333123ce36bc6d68fb,郑州中医骨伤病医院,药临床机构备字2020000729,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f89adb3dc0a803331cb834e6828f1832,天津市中医药研究院附属医院,药临床机构备字2020000188,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8a421afc0a8033341d7d03fa60711b4,昌吉回族自治州人民医院,药临床机构备字2025000011,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8aa003cc0a803334a8d8dffa1ac48ee,京东誉美中西医结合肾病医院有限公司,药临床机构备字2024000185,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8ac47a8c0a803337ff4fdd0955e69f8,北京市怀柔区中医医院,药临床机构备字2025000112,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8b6f2b9c0a8033316cd39eead68296b,浙江大学医学院附属邵逸夫医院,药临床机构备字2020000131,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-f8b6f2b9c0a8033316cd39eead68296b"", ""official_name"": ""浙江大学医学院附属邵逸夫医院"", ""candidate_alias"": ""SRRSH"", ""source_url"": ""https://ror.org/00ka6rp58"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-f8b6f2b9c0a8033316cd39eead68296b"", ""official_name"": ""浙江大学医学院附属邵逸夫医院"", ""candidate_alias"": ""Shao Yifu Hospital"", ""source_url"": ""https://ror.org/00ka6rp58"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-f8b6f2b9c0a8033316cd39eead68296b"", ""official_name"": ""浙江大学医学院附属邵逸夫医院"", ""candidate_alias"": ""Shào Yìfū Yīyuàn"", ""source_url"": ""https://ror.org/00ka6rp58"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-f8b6f2b9c0a8033316cd39eead68296b"", ""official_name"": ""浙江大学医学院附属邵逸夫医院"", ""candidate_alias"": ""Sir Run Run Shaw Hospital"", ""source_url"": ""https://ror.org/00ka6rp58"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8b9698ec0a803332effd49560c4f5b5,抚顺市眼病医院,药临床机构备字2023000175,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8c1e47cc0a803334dbe2f6fbf805a37,中国医科大学附属口腔医院,药临床机构备字2020000858,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8e435bcc0a803333921602c60f70ad7,东莞市滨海湾中心医院,药临床机构备字2023000273,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8e4a741c0a803334b2323ce172ca1d6,宜兴市中医医院,药临床机构备字2024000216,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8ed7888c0a8033355eaacc0bc8ef6ec,安吉县人民医院,药临床机构备字2025000014,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f8fa2368c0a8033321f0b9fa59249e56,濮阳市人民医院,药临床机构备字2023000013,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-f8fa2368c0a8033321f0b9fa59249e56"", ""official_name"": ""濮阳市人民医院"", ""candidate_alias"": ""Fuyang City People's Hospital"", ""source_url"": ""https://ror.org/00p1jee13"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f907abffc0a803335501fd0d8e02a67f,潍坊市高新康复医院(潍坊高新技术产业开发区人民医院),药临床机构备字2020000523,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f91623dec0a80333429d072ff6f0f7ed,九江市中医医院,药临床机构备字2020000174,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f917cf3ac0a8033326085b7573bdd0d5,陕西省结核病防治院（陕西省第五人民医院）,药临床机构备字2020000058,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f9210194c0a8033352a759b3c8cf0128,阜阳市肿瘤医院,药临床机构备字2022000160,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f9225458c0a8033321f824bbb774a21f,安徽医科大学第一附属医院,药临床机构备字2020000441,filed,confirmed_against_filing_snapshot,The First Affiliated Hospital of Anhui Medical University,source_reviewed,6,"[{""hospital_id"": ""cnha-cfdi-f9225458c0a8033321f824bbb774a21f"", ""official_name"": ""安徽医科大学第一附属医院"", ""candidate_alias"": ""First Affiliated Hospital of Anhui Medical University"", ""source_url"": ""https://ror.org/03t1yn780"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f92bcf02c0a8033346e10fee4eeda16c,靖江市人民医院,药临床机构备字2021000095,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f931c66fc0a803330bbdcd19143594c0,菏泽市立医院,药临床机构备字2020000903,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f95bc89fc0a8033354727bbe4139f791,丹东市中心医院,药临床机构备字2024000247,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f95c1345c0a80333560d27a5569eb472,楚雄彝族自治州中医医院、云南省彝医医院、楚雄彝族自治州中医医院互联网医院,药临床机构备字2025000158,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,"[{""hospital_id"": ""cnha-cfdi-f95c1345c0a80333560d27a5569eb472"", ""official_name"": ""楚雄彝族自治州中医医院、云南省彝医医院、楚雄彝族自治州中医医院互联网医院"", ""candidate_alias"": ""楚雄彝族自治州中医医院互联网医院"", ""source_url"": ""https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f95c92b2c0a803336c455dfc1a6b4d72,三台县人民医院(川北医学院附属三台医院),药临床机构备字2025000178,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f9609551c0a8033330388bfbeabf2088,佳木斯市中医医院,药临床机构备字2025000088,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f9633e05c0a803334f4d0bcf7d3e850b,上海市皮肤病医院,药临床机构备字2020000218,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f96dedcfc0a803332e185e83369898d2,扬州市江都人民医院,药临床机构备字2026000019,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f98452e6c0a803333a5e33e6d5b095c2,安康市中心医院,药临床机构备字2023000084,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-f98452e6c0a803333a5e33e6d5b095c2"", ""official_name"": ""安康市中心医院"", ""candidate_alias"": ""Ankang City Central Hospital"", ""source_url"": ""https://ror.org/02fstqr33"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f984c152c0a8033307ac6670f8319c4c,北京航天总医院临床试验机构,药临床机构备字2020000448,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f98b27efc0a8033372b6a038f96d36f3,济源市人民医院,药临床机构备字2024000094,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f9a88be6c0a80333570559fc43be3d41,皖西卫生职业学院附属医院（六安市第二人民医院、六安市精神病医院）,药临床机构备字2022000198,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,3,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f9ba3bf5c0a80333382b791d42fb79e1,深圳市第三人民医院,药临床机构备字2020000075,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-f9ba3bf5c0a80333382b791d42fb79e1"", ""official_name"": ""深圳市第三人民医院"", ""candidate_alias"": ""Shenzhen Third People’s Hospital"", ""source_url"": ""https://ror.org/04xfsbk97"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f9dc7ed1c0a80333676824aea3841840,山西中医药大学附属医院（中国中医科学院西苑医院山西医院）,药临床机构备字2022000062,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f9e80927c0a803332898b29c7963e3f8,广州市白云区人民医院,药临床机构备字2026000048,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-f9efd0eac0a80333407e25e7da152cf9,洛阳市中心医院,药临床机构备字2020000645,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-fa159273c0a803330dfc3745fdf9f993,首都医科大学附属北京回龙观医院,药临床机构备字2020000162,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-fa588f6ac0a803337e9e5605320db207,红河州滇南中心医院（个旧市人民医院）,药临床机构备字2026000120,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-fa77d1dec0a8033306984ebd806c1603,乌鲁木齐市第四人民医院,药临床机构备字2020000409,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-fa77d1dec0a8033306984ebd806c1603"", ""official_name"": ""乌鲁木齐市第四人民医院"", ""candidate_alias"": ""Urumqi 4th People's Hospital"", ""source_url"": ""https://ror.org/00gmbx398"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-faa6ccacc0a803330061d5da63ef4880,晋城大医院,药临床机构备字2020000028,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
